Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Hour of Request,Request Time Slot,Trip Duration (mins),Ride Outcome,Request Weekday
2109,Airport,61,Cancelled,2016-07-12 16:20:00,NULL,16,Afternoon,NULL,Failed,Tuesday
4230,City,61,Cancelled,2016-07-14 05:50:10,NULL,5,Early Morning,NULL,Failed,Thursday
111,City,62,Cancelled,2016-07-11 05:06:00,NULL,5,Early Morning,NULL,Failed,Monday
168,City,62,Cancelled,2016-07-11 05:37:00,NULL,5,Early Morning,NULL,Failed,Monday
187,City,62,Cancelled,2016-07-11 05:57:00,NULL,5,Early Morning,NULL,Failed,Monday
1492,City,62,Cancelled,2016-07-12 05:30:00,NULL,5,Early Morning,NULL,Failed,Tuesday
2992,City,62,Cancelled,2016-07-13 07:11:45,NULL,7,Early Morning,NULL,Failed,Wednesday
3433,Airport,62,Cancelled,2016-07-13 16:01:28,NULL,16,Afternoon,NULL,Failed,Wednesday
5536,City,62,Cancelled,2016-07-15 05:31:14,NULL,5,Early Morning,NULL,Failed,Friday
474,City,63,Cancelled,2016-07-11 09:24:00,NULL,9,Morning,NULL,Failed,Monday
1722,City,63,Cancelled,2016-07-12 08:17:00,NULL,8,Morning,NULL,Failed,Tuesday
2978,City,63,Cancelled,2016-07-13 06:54:58,NULL,6,Early Morning,NULL,Failed,Wednesday
2983,City,63,Cancelled,2016-07-13 07:08:36,NULL,7,Early Morning,NULL,Failed,Wednesday
3866,Airport,63,Cancelled,2016-07-13 21:40:55,NULL,21,Night,NULL,Failed,Wednesday
4491,City,63,Cancelled,2016-07-14 08:56:21,NULL,8,Morning,NULL,Failed,Thursday
4603,Airport,63,Cancelled,2016-07-14 10:22:45,NULL,10,Morning,NULL,Failed,Thursday
1325,City,64,Cancelled,2016-07-11 23:06:00,NULL,23,Night,NULL,Failed,Monday
3450,Airport,64,Cancelled,2016-07-13 16:49:15,NULL,16,Afternoon,NULL,Failed,Wednesday
4329,City,64,Cancelled,2016-07-14 07:08:40,NULL,7,Early Morning,NULL,Failed,Thursday
1723,City,65,Cancelled,2016-07-12 08:18:00,NULL,8,Morning,NULL,Failed,Tuesday
3261,Airport,65,Cancelled,2016-07-13 10:20:35,NULL,10,Morning,NULL,Failed,Wednesday
3309,City,65,Cancelled,2016-07-13 11:59:21,NULL,11,Morning,NULL,Failed,Wednesday
3666,City,65,Cancelled,2016-07-13 19:25:29,NULL,19,Evening,NULL,Failed,Wednesday
6129,Airport,65,Cancelled,2016-07-15 15:36:17,NULL,15,Afternoon,NULL,Failed,Friday
1513,City,66,Cancelled,2016-07-12 05:44:00,NULL,5,Early Morning,NULL,Failed,Tuesday
2011,City,66,Cancelled,2016-07-12 13:30:00,NULL,13,Afternoon,NULL,Failed,Tuesday
2931,City,66,Cancelled,2016-07-13 06:31:03,NULL,6,Early Morning,NULL,Failed,Wednesday
6397,City,66,Cancelled,2016-07-15 19:29:17,NULL,19,Evening,NULL,Failed,Friday
176,City,67,Cancelled,2016-07-11 05:42:00,NULL,5,Early Morning,NULL,Failed,Monday
3180,City,67,Cancelled,2016-07-13 09:23:48,NULL,9,Morning,NULL,Failed,Wednesday
3238,City,67,Cancelled,2016-07-13 10:04:18,NULL,10,Morning,NULL,Failed,Wednesday
4360,City,67,Cancelled,2016-07-14 07:30:30,NULL,7,Early Morning,NULL,Failed,Thursday
6717,City,67,Cancelled,2016-07-15 23:12:21,NULL,23,Night,NULL,Failed,Friday
386,City,68,Cancelled,2016-07-11 08:29:00,NULL,8,Morning,NULL,Failed,Monday
528,City,68,Cancelled,2016-07-11 09:50:00,NULL,9,Morning,NULL,Failed,Monday
2556,Airport,68,Cancelled,2016-07-12 21:24:00,NULL,21,Night,NULL,Failed,Tuesday
3286,City,68,Cancelled,2016-07-13 11:10:46,NULL,11,Morning,NULL,Failed,Wednesday
5805,City,68,Cancelled,2016-07-15 08:36:49,NULL,8,Morning,NULL,Failed,Friday
5911,City,68,Cancelled,2016-07-15 09:53:55,NULL,9,Morning,NULL,Failed,Friday
245,City,69,Cancelled,2016-07-11 06:33:00,NULL,6,Early Morning,NULL,Failed,Monday
1532,City,69,Cancelled,2016-07-12 05:54:00,NULL,5,Early Morning,NULL,Failed,Tuesday
3161,City,69,Cancelled,2016-07-13 09:05:57,NULL,9,Morning,NULL,Failed,Wednesday
3523,Airport,69,Cancelled,2016-07-13 17:47:46,NULL,17,Evening,NULL,Failed,Wednesday
4278,City,69,Cancelled,2016-07-14 06:26:10,NULL,6,Early Morning,NULL,Failed,Thursday
5835,City,69,Cancelled,2016-07-15 08:53:49,NULL,8,Morning,NULL,Failed,Friday
99,City,70,Cancelled,2016-07-11 05:00:00,NULL,5,Early Morning,NULL,Failed,Monday
162,City,70,Cancelled,2016-07-11 05:34:00,NULL,5,Early Morning,NULL,Failed,Monday
307,City,70,Cancelled,2016-07-11 07:20:00,NULL,7,Early Morning,NULL,Failed,Monday
1767,City,70,Cancelled,2016-07-12 08:46:00,NULL,8,Morning,NULL,Failed,Tuesday
5502,City,70,Cancelled,2016-07-15 05:03:26,NULL,5,Early Morning,NULL,Failed,Friday
5644,City,70,Cancelled,2016-07-15 06:50:34,NULL,6,Early Morning,NULL,Failed,Friday
5736,City,70,Cancelled,2016-07-15 07:50:43,NULL,7,Early Morning,NULL,Failed,Friday
3808,Airport,71,Cancelled,2016-07-13 20:58:40,NULL,20,Evening,NULL,Failed,Wednesday
5831,City,71,Cancelled,2016-07-15 08:56:04,NULL,8,Morning,NULL,Failed,Friday
5980,City,71,Cancelled,2016-07-15 11:39:58,NULL,11,Morning,NULL,Failed,Friday
353,City,72,Cancelled,2016-07-11 07:55:00,NULL,7,Early Morning,NULL,Failed,Monday
397,City,72,Cancelled,2016-07-11 08:23:00,NULL,8,Morning,NULL,Failed,Monday
1843,City,72,Cancelled,2016-07-12 09:39:00,NULL,9,Morning,NULL,Failed,Tuesday
2019,City,72,Cancelled,2016-07-12 13:46:00,NULL,13,Afternoon,NULL,Failed,Tuesday
1732,City,73,Cancelled,2016-07-12 08:19:00,NULL,8,Morning,NULL,Failed,Tuesday
1984,City,73,Cancelled,2016-07-12 12:30:00,NULL,12,Afternoon,NULL,Failed,Tuesday
5886,City,73,Cancelled,2016-07-15 09:33:07,NULL,9,Morning,NULL,Failed,Friday
6098,Airport,73,Cancelled,2016-07-15 14:40:08,NULL,14,Afternoon,NULL,Failed,Friday
2048,Airport,74,Cancelled,2016-07-12 14:40:00,NULL,14,Afternoon,NULL,Failed,Tuesday
2844,Airport,74,Cancelled,2016-07-13 05:28:12,NULL,5,Early Morning,NULL,Failed,Wednesday
1426,City,76,Cancelled,2016-07-12 04:24:00,NULL,4,Early Morning,NULL,Failed,Tuesday
2969,City,76,Cancelled,2016-07-13 06:52:10,NULL,6,Early Morning,NULL,Failed,Wednesday
5584,City,76,Cancelled,2016-07-15 05:53:54,NULL,5,Early Morning,NULL,Failed,Friday
1704,City,77,Cancelled,2016-07-12 07:59:00,NULL,7,Early Morning,NULL,Failed,Tuesday
3399,City,77,Cancelled,2016-07-13 15:05:30,NULL,15,Afternoon,NULL,Failed,Wednesday
4298,City,77,Cancelled,2016-07-14 06:40:29,NULL,6,Early Morning,NULL,Failed,Thursday
4019,City,78,Cancelled,2016-07-13 00:00:24,NULL,0,Late Night,NULL,Failed,Wednesday
3197,City,78,Cancelled,2016-07-13 09:44:52,NULL,9,Morning,NULL,Failed,Wednesday
4166,City,78,Cancelled,2016-07-14 05:10:41,NULL,5,Early Morning,NULL,Failed,Thursday
4238,City,78,Cancelled,2016-07-14 05:54:41,NULL,5,Early Morning,NULL,Failed,Thursday
5894,City,78,Cancelled,2016-07-15 09:46:14,NULL,9,Morning,NULL,Failed,Friday
6647,City,78,Cancelled,2016-07-15 22:02:02,NULL,22,Night,NULL,Failed,Friday
210,City,79,Cancelled,2016-07-11 06:12:00,NULL,6,Early Morning,NULL,Failed,Monday
403,City,79,Cancelled,2016-07-11 08:35:00,NULL,8,Morning,NULL,Failed,Monday
568,Airport,79,Cancelled,2016-07-11 10:23:00,NULL,10,Morning,NULL,Failed,Monday
856,City,79,Cancelled,2016-07-11 17:47:00,NULL,17,Evening,NULL,Failed,Monday
1757,City,79,Cancelled,2016-07-12 08:38:00,NULL,8,Morning,NULL,Failed,Tuesday
2842,City,79,Cancelled,2016-07-13 05:17:08,NULL,5,Early Morning,NULL,Failed,Wednesday
3147,City,80,Cancelled,2016-07-13 08:55:48,NULL,8,Morning,NULL,Failed,Wednesday
4497,City,80,Cancelled,2016-07-14 08:59:45,NULL,8,Morning,NULL,Failed,Thursday
4770,City,80,Cancelled,2016-07-14 15:52:41,NULL,15,Afternoon,NULL,Failed,Thursday
5493,City,80,Cancelled,2016-07-15 05:01:35,NULL,5,Early Morning,NULL,Failed,Friday
5540,City,80,Cancelled,2016-07-15 05:27:47,NULL,5,Early Morning,NULL,Failed,Friday
2003,Airport,81,Cancelled,2016-07-12 13:19:00,NULL,13,Afternoon,NULL,Failed,Tuesday
4179,City,81,Cancelled,2016-07-14 05:27:26,NULL,5,Early Morning,NULL,Failed,Thursday
4561,City,81,Cancelled,2016-07-14 09:43:37,NULL,9,Morning,NULL,Failed,Thursday
5806,Airport,81,Cancelled,2016-07-15 08:46:33,NULL,8,Morning,NULL,Failed,Friday
1881,City,82,Cancelled,2016-07-12 10:04:00,NULL,10,Morning,NULL,Failed,Tuesday
3235,City,82,Cancelled,2016-07-13 10:01:02,NULL,10,Morning,NULL,Failed,Wednesday
5604,City,82,Cancelled,2016-07-15 06:08:30,NULL,6,Early Morning,NULL,Failed,Friday
1557,City,83,Cancelled,2016-07-12 06:17:00,NULL,6,Early Morning,NULL,Failed,Tuesday
1661,City,83,Cancelled,2016-07-12 07:30:00,NULL,7,Early Morning,NULL,Failed,Tuesday
2022,City,83,Cancelled,2016-07-12 13:45:00,NULL,13,Afternoon,NULL,Failed,Tuesday
3188,City,83,Cancelled,2016-07-13 09:34:22,NULL,9,Morning,NULL,Failed,Wednesday
5655,City,83,Cancelled,2016-07-15 06:59:47,NULL,6,Early Morning,NULL,Failed,Friday
5903,City,83,Cancelled,2016-07-15 09:58:03,NULL,9,Morning,NULL,Failed,Friday
6209,Airport,83,Cancelled,2016-07-15 17:32:54,NULL,17,Evening,NULL,Failed,Friday
536,City,84,Cancelled,2016-07-11 09:59:00,NULL,9,Morning,NULL,Failed,Monday
1134,Airport,84,Cancelled,2016-07-11 20:33:00,NULL,20,Evening,NULL,Failed,Monday
1604,City,84,Cancelled,2016-07-12 06:37:00,NULL,6,Early Morning,NULL,Failed,Tuesday
1653,City,84,Cancelled,2016-07-12 07:27:00,NULL,7,Early Morning,NULL,Failed,Tuesday
1695,City,84,Cancelled,2016-07-12 07:57:00,NULL,7,Early Morning,NULL,Failed,Tuesday
2750,City,84,Cancelled,2016-07-13 03:24:24,NULL,3,Late Night,NULL,Failed,Wednesday
2884,City,84,Cancelled,2016-07-13 05:54:44,NULL,5,Early Morning,NULL,Failed,Wednesday
3191,City,84,Cancelled,2016-07-13 09:32:18,NULL,9,Morning,NULL,Failed,Wednesday
3193,City,84,Cancelled,2016-07-13 09:33:21,NULL,9,Morning,NULL,Failed,Wednesday
3524,City,84,Cancelled,2016-07-13 17:51:15,NULL,17,Evening,NULL,Failed,Wednesday
4294,City,84,Cancelled,2016-07-14 06:40:54,NULL,6,Early Morning,NULL,Failed,Thursday
4484,City,84,Cancelled,2016-07-14 08:55:30,NULL,8,Morning,NULL,Failed,Thursday
324,City,85,Cancelled,2016-07-11 07:40:00,NULL,7,Early Morning,NULL,Failed,Monday
3351,Airport,85,Cancelled,2016-07-13 13:20:21,NULL,13,Afternoon,NULL,Failed,Wednesday
4195,City,85,Cancelled,2016-07-14 05:28:28,NULL,5,Early Morning,NULL,Failed,Thursday
5685,City,85,Cancelled,2016-07-15 07:17:02,NULL,7,Early Morning,NULL,Failed,Friday
2889,City,86,Cancelled,2016-07-13 05:55:36,NULL,5,Early Morning,NULL,Failed,Wednesday
4301,City,86,Cancelled,2016-07-14 06:46:41,NULL,6,Early Morning,NULL,Failed,Thursday
1294,City,87,Cancelled,2016-07-11 22:26:00,NULL,22,Night,NULL,Failed,Monday
5935,City,87,Cancelled,2016-07-15 10:13:46,NULL,10,Morning,NULL,Failed,Friday
428,City,88,Cancelled,2016-07-11 08:48:00,NULL,8,Morning,NULL,Failed,Monday
450,City,88,Cancelled,2016-07-11 09:11:00,NULL,9,Morning,NULL,Failed,Monday
4510,City,88,Cancelled,2016-07-14 09:07:46,NULL,9,Morning,NULL,Failed,Thursday
432,City,89,Cancelled,2016-07-11 08:52:00,NULL,8,Morning,NULL,Failed,Monday
2491,Airport,89,Cancelled,2016-07-12 20:55:00,NULL,20,Evening,NULL,Failed,Tuesday
5569,City,89,Cancelled,2016-07-15 05:41:45,NULL,5,Early Morning,NULL,Failed,Friday
5671,City,89,Cancelled,2016-07-15 07:05:11,NULL,7,Early Morning,NULL,Failed,Friday
6374,City,89,Cancelled,2016-07-15 19:10:02,NULL,19,Evening,NULL,Failed,Friday
4464,City,90,Cancelled,2016-07-14 08:42:46,NULL,8,Morning,NULL,Failed,Thursday
5609,City,90,Cancelled,2016-07-15 06:15:40,NULL,6,Early Morning,NULL,Failed,Friday
5848,City,90,Cancelled,2016-07-15 09:04:50,NULL,9,Morning,NULL,Failed,Friday
543,City,91,Cancelled,2016-07-11 10:03:00,NULL,10,Morning,NULL,Failed,Monday
2828,City,92,Cancelled,2016-07-13 05:20:11,NULL,5,Early Morning,NULL,Failed,Wednesday
2993,City,92,Cancelled,2016-07-13 07:05:55,NULL,7,Early Morning,NULL,Failed,Wednesday
3018,Airport,92,Cancelled,2016-07-13 07:27:44,NULL,7,Early Morning,NULL,Failed,Wednesday
4155,City,92,Cancelled,2016-07-14 05:06:35,NULL,5,Early Morning,NULL,Failed,Thursday
2552,City,93,Cancelled,2016-07-12 21:23:00,NULL,21,Night,NULL,Failed,Tuesday
3430,Airport,93,Cancelled,2016-07-13 16:01:54,NULL,16,Afternoon,NULL,Failed,Wednesday
4167,City,93,Cancelled,2016-07-14 05:13:45,NULL,5,Early Morning,NULL,Failed,Thursday
5508,City,93,Cancelled,2016-07-15 05:04:48,NULL,5,Early Morning,NULL,Failed,Friday
5729,City,93,Cancelled,2016-07-15 07:49:27,NULL,7,Early Morning,NULL,Failed,Friday
202,City,94,Cancelled,2016-07-11 06:09:00,NULL,6,Early Morning,NULL,Failed,Monday
341,City,94,Cancelled,2016-07-11 07:46:00,NULL,7,Early Morning,NULL,Failed,Monday
3049,City,94,Cancelled,2016-07-13 07:43:49,NULL,7,Early Morning,NULL,Failed,Wednesday
6323,Airport,94,Cancelled,2016-07-15 18:39:39,NULL,18,Evening,NULL,Failed,Friday
6462,City,94,Cancelled,2016-07-15 20:11:36,NULL,20,Evening,NULL,Failed,Friday
3242,City,95,Cancelled,2016-07-13 10:08:10,NULL,10,Morning,NULL,Failed,Wednesday
4499,City,95,Cancelled,2016-07-14 09:01:54,NULL,9,Morning,NULL,Failed,Thursday
3182,City,96,Cancelled,2016-07-13 09:24:57,NULL,9,Morning,NULL,Failed,Wednesday
4173,City,96,Cancelled,2016-07-14 05:08:03,NULL,5,Early Morning,NULL,Failed,Thursday
4189,City,96,Cancelled,2016-07-14 05:25:55,NULL,5,Early Morning,NULL,Failed,Thursday
6390,Airport,96,Cancelled,2016-07-15 19:19:26,NULL,19,Evening,NULL,Failed,Friday
1231,City,97,Cancelled,2016-07-11 21:34:00,NULL,21,Night,NULL,Failed,Monday
1589,City,97,Cancelled,2016-07-12 06:35:00,NULL,6,Early Morning,NULL,Failed,Tuesday
1815,City,97,Cancelled,2016-07-12 09:20:00,NULL,9,Morning,NULL,Failed,Tuesday
5678,City,97,Cancelled,2016-07-15 07:09:12,NULL,7,Early Morning,NULL,Failed,Friday
239,City,98,Cancelled,2016-07-11 06:25:00,NULL,6,Early Morning,NULL,Failed,Monday
551,City,98,Cancelled,2016-07-11 10:10:00,NULL,10,Morning,NULL,Failed,Monday
2097,Airport,98,Cancelled,2016-07-12 16:03:00,NULL,16,Afternoon,NULL,Failed,Tuesday
2613,Airport,98,Cancelled,2016-07-12 22:06:00,NULL,22,Night,NULL,Failed,Tuesday
5497,City,98,Cancelled,2016-07-15 05:00:30,NULL,5,Early Morning,NULL,Failed,Friday
5668,City,98,Cancelled,2016-07-15 07:06:58,NULL,7,Early Morning,NULL,Failed,Friday
482,City,99,Cancelled,2016-07-11 09:25:00,NULL,9,Morning,NULL,Failed,Monday
544,City,99,Cancelled,2016-07-11 10:07:00,NULL,10,Morning,NULL,Failed,Monday
1227,Airport,99,Cancelled,2016-07-11 21:32:00,NULL,21,Night,NULL,Failed,Monday
1489,City,99,Cancelled,2016-07-12 05:21:00,NULL,5,Early Morning,NULL,Failed,Tuesday
2588,Airport,99,Cancelled,2016-07-12 21:45:00,NULL,21,Night,NULL,Failed,Tuesday
3152,City,99,Cancelled,2016-07-13 08:57:47,NULL,8,Morning,NULL,Failed,Wednesday
5853,City,99,Cancelled,2016-07-15 09:10:12,NULL,9,Morning,NULL,Failed,Friday
2933,City,100,Cancelled,2016-07-13 06:26:18,NULL,6,Early Morning,NULL,Failed,Wednesday
5543,City,100,Cancelled,2016-07-15 05:30:53,NULL,5,Early Morning,NULL,Failed,Friday
1356,City,101,Cancelled,2016-07-11 23:42:00,NULL,23,Night,NULL,Failed,Monday
1403,City,101,Cancelled,2016-07-12 02:39:00,NULL,2,Late Night,NULL,Failed,Tuesday
2459,Airport,101,Cancelled,2016-07-12 20:30:00,NULL,20,Evening,NULL,Failed,Tuesday
3023,City,101,Cancelled,2016-07-13 07:27:40,NULL,7,Early Morning,NULL,Failed,Wednesday
4444,City,101,Cancelled,2016-07-14 08:28:21,NULL,8,Morning,NULL,Failed,Thursday
1733,City,102,Cancelled,2016-07-12 08:23:00,NULL,8,Morning,NULL,Failed,Tuesday
1937,Airport,102,Cancelled,2016-07-12 11:26:00,NULL,11,Morning,NULL,Failed,Tuesday
5614,City,102,Cancelled,2016-07-15 06:14:39,NULL,6,Early Morning,NULL,Failed,Friday
5718,City,102,Cancelled,2016-07-15 07:39:12,NULL,7,Early Morning,NULL,Failed,Friday
334,City,103,Cancelled,2016-07-11 07:40:00,NULL,7,Early Morning,NULL,Failed,Monday
1107,City,103,Cancelled,2016-07-11 20:14:00,NULL,20,Evening,NULL,Failed,Monday
3033,City,103,Cancelled,2016-07-13 07:35:16,NULL,7,Early Morning,NULL,Failed,Wednesday
3099,City,103,Cancelled,2016-07-13 08:22:13,NULL,8,Morning,NULL,Failed,Wednesday
4302,City,103,Cancelled,2016-07-14 06:48:59,NULL,6,Early Morning,NULL,Failed,Thursday
4829,City,103,Cancelled,2016-07-14 17:25:49,NULL,17,Evening,NULL,Failed,Thursday
5854,Airport,103,Cancelled,2016-07-15 09:09:32,NULL,9,Morning,NULL,Failed,Friday
427,City,104,Cancelled,2016-07-11 08:48:00,NULL,8,Morning,NULL,Failed,Monday
852,Airport,104,Cancelled,2016-07-11 17:48:00,NULL,17,Evening,NULL,Failed,Monday
1931,City,104,Cancelled,2016-07-12 11:13:00,NULL,11,Morning,NULL,Failed,Tuesday
3292,Airport,104,Cancelled,2016-07-13 11:18:55,NULL,11,Morning,NULL,Failed,Wednesday
5154,Airport,104,Cancelled,2016-07-14 20:19:26,NULL,20,Evening,NULL,Failed,Thursday
5627,City,104,Cancelled,2016-07-15 06:34:09,NULL,6,Early Morning,NULL,Failed,Friday
5751,City,104,Cancelled,2016-07-15 08:03:01,NULL,8,Morning,NULL,Failed,Friday
308,City,105,Cancelled,2016-07-11 07:22:00,NULL,7,Early Morning,NULL,Failed,Monday
2890,City,105,Cancelled,2016-07-13 05:55:20,NULL,5,Early Morning,NULL,Failed,Wednesday
4245,City,105,Cancelled,2016-07-14 05:58:24,NULL,5,Early Morning,NULL,Failed,Thursday
4423,City,105,Cancelled,2016-07-14 08:18:46,NULL,8,Morning,NULL,Failed,Thursday
212,City,106,Cancelled,2016-07-11 06:09:00,NULL,6,Early Morning,NULL,Failed,Monday
3034,City,106,Cancelled,2016-07-13 07:39:44,NULL,7,Early Morning,NULL,Failed,Wednesday
6669,City,106,Cancelled,2016-07-15 22:12:00,NULL,22,Night,NULL,Failed,Friday
252,City,107,Cancelled,2016-07-11 06:36:00,NULL,6,Early Morning,NULL,Failed,Monday
391,City,107,Cancelled,2016-07-11 08:24:00,NULL,8,Morning,NULL,Failed,Monday
412,City,107,Cancelled,2016-07-11 08:37:00,NULL,8,Morning,NULL,Failed,Monday
5709,City,107,Cancelled,2016-07-15 07:44:55,NULL,7,Early Morning,NULL,Failed,Friday
6300,Airport,107,Cancelled,2016-07-15 18:20:30,NULL,18,Evening,NULL,Failed,Friday
381,City,108,Cancelled,2016-07-11 08:16:00,NULL,8,Morning,NULL,Failed,Monday
3030,City,108,Cancelled,2016-07-13 07:32:06,NULL,7,Early Morning,NULL,Failed,Wednesday
3671,Airport,108,Cancelled,2016-07-13 19:28:05,NULL,19,Evening,NULL,Failed,Wednesday
4186,City,108,Cancelled,2016-07-14 05:24:34,NULL,5,Early Morning,NULL,Failed,Thursday
4281,City,108,Cancelled,2016-07-14 06:23:20,NULL,6,Early Morning,NULL,Failed,Thursday
1864,City,109,Cancelled,2016-07-12 09:54:00,NULL,9,Morning,NULL,Failed,Tuesday
2073,City,109,Cancelled,2016-07-12 15:27:00,NULL,15,Afternoon,NULL,Failed,Tuesday
3113,City,109,Cancelled,2016-07-13 08:36:12,NULL,8,Morning,NULL,Failed,Wednesday
4885,City,109,Cancelled,2016-07-14 17:56:19,NULL,17,Evening,NULL,Failed,Thursday
326,City,110,Cancelled,2016-07-11 07:33:00,NULL,7,Early Morning,NULL,Failed,Monday
1401,City,110,Cancelled,2016-07-12 02:42:00,NULL,2,Late Night,NULL,Failed,Tuesday
2792,City,110,Cancelled,2016-07-13 04:58:06,NULL,4,Early Morning,NULL,Failed,Wednesday
149,City,111,Cancelled,2016-07-11 05:29:00,NULL,5,Early Morning,NULL,Failed,Monday
368,City,111,Cancelled,2016-07-11 08:06:00,NULL,8,Morning,NULL,Failed,Monday
1927,City,111,Cancelled,2016-07-12 11:08:00,NULL,11,Morning,NULL,Failed,Tuesday
2068,Airport,112,Cancelled,2016-07-12 15:13:00,NULL,15,Afternoon,NULL,Failed,Tuesday
2396,Airport,112,Cancelled,2016-07-12 19:52:00,NULL,19,Evening,NULL,Failed,Tuesday
4890,City,112,Cancelled,2016-07-14 17:55:51,NULL,17,Evening,NULL,Failed,Thursday
2117,City,113,Cancelled,2016-07-12 16:33:00,NULL,16,Afternoon,NULL,Failed,Tuesday
2780,City,113,Cancelled,2016-07-13 04:43:32,NULL,4,Early Morning,NULL,Failed,Wednesday
4863,Airport,113,Cancelled,2016-07-14 17:40:14,NULL,17,Evening,NULL,Failed,Thursday
5782,City,113,Cancelled,2016-07-15 08:35:31,NULL,8,Morning,NULL,Failed,Friday
188,City,114,Cancelled,2016-07-11 05:54:00,NULL,5,Early Morning,NULL,Failed,Monday
1699,City,114,Cancelled,2016-07-12 08:02:00,NULL,8,Morning,NULL,Failed,Tuesday
3043,City,114,Cancelled,2016-07-13 07:42:32,NULL,7,Early Morning,NULL,Failed,Wednesday
3818,Airport,114,Cancelled,2016-07-13 21:06:59,NULL,21,Night,NULL,Failed,Wednesday
4187,City,114,Cancelled,2016-07-14 05:27:38,NULL,5,Early Morning,NULL,Failed,Thursday
4381,City,114,Cancelled,2016-07-14 07:45:41,NULL,7,Early Morning,NULL,Failed,Thursday
4530,City,114,Cancelled,2016-07-14 09:33:37,NULL,9,Morning,NULL,Failed,Thursday
4774,Airport,114,Cancelled,2016-07-14 15:59:04,NULL,15,Afternoon,NULL,Failed,Thursday
5423,City,114,Cancelled,2016-07-15 02:11:10,NULL,2,Late Night,NULL,Failed,Friday
4011,City,115,Cancelled,2016-07-13 23:45:26,NULL,23,Night,NULL,Failed,Wednesday
4556,City,115,Cancelled,2016-07-14 09:40:49,NULL,9,Morning,NULL,Failed,Thursday
354,City,116,Cancelled,2016-07-11 07:59:00,NULL,7,Early Morning,NULL,Failed,Monday
1618,City,116,Cancelled,2016-07-12 06:52:00,NULL,6,Early Morning,NULL,Failed,Tuesday
3019,City,117,Cancelled,2016-07-13 07:25:48,NULL,7,Early Morning,NULL,Failed,Wednesday
5469,City,117,Cancelled,2016-07-15 04:42:55,NULL,4,Early Morning,NULL,Failed,Friday
5731,City,117,Cancelled,2016-07-15 07:47:32,NULL,7,Early Morning,NULL,Failed,Friday
5839,City,117,Cancelled,2016-07-15 08:57:28,NULL,8,Morning,NULL,Failed,Friday
1660,City,118,Cancelled,2016-07-12 07:26:00,NULL,7,Early Morning,NULL,Failed,Tuesday
3146,City,118,Cancelled,2016-07-13 08:56:49,NULL,8,Morning,NULL,Failed,Wednesday
174,Airport,119,Cancelled,2016-07-11 05:44:00,NULL,5,Early Morning,NULL,Failed,Monday
321,City,119,Cancelled,2016-07-11 07:30:00,NULL,7,Early Morning,NULL,Failed,Monday
2973,City,119,Cancelled,2016-07-13 06:57:56,NULL,6,Early Morning,NULL,Failed,Wednesday
5691,City,119,Cancelled,2016-07-15 07:26:32,NULL,7,Early Morning,NULL,Failed,Friday
5748,City,119,Cancelled,2016-07-15 07:57:58,NULL,7,Early Morning,NULL,Failed,Friday
404,City,120,Cancelled,2016-07-11 08:39:00,NULL,8,Morning,NULL,Failed,Monday
2474,Airport,120,Cancelled,2016-07-12 20:35:00,NULL,20,Evening,NULL,Failed,Tuesday
4374,City,120,Cancelled,2016-07-14 07:35:39,NULL,7,Early Morning,NULL,Failed,Thursday
4461,City,120,Cancelled,2016-07-14 08:36:56,NULL,8,Morning,NULL,Failed,Thursday
4731,City,120,Cancelled,2016-07-14 14:09:23,NULL,14,Afternoon,NULL,Failed,Thursday
5798,City,120,Cancelled,2016-07-15 08:40:38,NULL,8,Morning,NULL,Failed,Friday
3849,City,121,Cancelled,2016-07-13 21:36:47,NULL,21,Night,NULL,Failed,Wednesday
5763,City,121,Cancelled,2016-07-15 08:20:33,NULL,8,Morning,NULL,Failed,Friday
5815,City,121,Cancelled,2016-07-15 08:47:14,NULL,8,Morning,NULL,Failed,Friday
5826,City,121,Cancelled,2016-07-15 08:50:52,NULL,8,Morning,NULL,Failed,Friday
3782,City,122,Cancelled,2016-07-13 20:45:49,NULL,20,Evening,NULL,Failed,Wednesday
